,Sold,Crypto,Set,Team,Play Category,Price,USD,SN#,Seller,Buyer,Unnamed: 0
8886,13 hours ago,2020-21 Steph Curry,Base Set,Golden State Warriors,3 Pointer,89.00 USD,$89.00,5520.0,Pizzi,ItAintEZ,
8887,13 hours ago,NBA Top Shot (SN# 2208343),,,,51.00 USD,$51.00,,f1lip,0x6cf723...22003f,
8888,13 hours ago,2020-21 Andrew Wiggins,Base Set,Golden State Warriors,Layup,3.00 USD,$3.00,9879.0,full_send_this_schiit,Spawn,
8889,13 hours ago,2020-21 Nikola Jokić,Base Set,Denver Nuggets,Dunk,12.00 USD,$12.00,11848.0,Nyartcollector,shockermandan,
8890,13 hours ago,2020-21 Nikola Jokić,Base Set,Denver Nuggets,Dunk,12.00 USD,$12.00,11280.0,jaysha18,shockermandan,
8891,13 hours ago,2020-21 Jarrett Culver,Base Set,Minnesota Timberwolves,Dunk,3.00 USD,$3.00,1372.0,ScaryHours,theperfesser,
8892,13 hours ago,2020-21 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,7.00 USD,$7.00,6399.0,Kabuki,Napoleon,
8893,13 hours ago,2020-21 Draymond Green,Base Set,Golden State Warriors,Assist,20.00 USD,$20.00,471.0,f_ckthelion,batmanx,
8894,13 hours ago,2020-21 Keldon Johnson,Base Set,San Antonio Spurs,Dunk,16.00 USD,$16.00,9599.0,stackman93,0x23b8af...0edf39,
8895,13 hours ago,2019-20 Mitchell Robinson,Base Set,New York Knicks,Dunk,25.00 USD,$25.00,2483.0,Rocky,raptor_baller1313,
8896,13 hours ago,2020-21 Coby White,Base Set,Chicago Bulls,3 Pointer,4.00 USD,$4.00,9913.0,Souel,SpartyKzoo,
8897,13 hours ago,2020-21 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,7.00 USD,$7.00,6367.0,grandceltic,Napoleon,
8898,13 hours ago,2020-21 Clint Capela,Base Set,Atlanta Hawks,Dunk,10.00 USD,$10.00,8655.0,GokuSZN,FeedEmbiid,
8899,13 hours ago,2020-21 Miles Bridges,Base Set,Charlotte Hornets,Dunk,2.00 USD,$2.00,7678.0,0x927167...926652,Dudemanpa,
8900,13 hours ago,2020-21 Miles Bridges,Base Set,Charlotte Hornets,Dunk,2.00 USD,$2.00,7678.0,0x927167...926652,Dudemanpa,
8901,13 hours ago,2020-21 John Wall,Base Set,Houston Rockets,Dunk,19.00 USD,$19.00,2335.0,Farsey33,0xedde6d...d38d40,
8902,13 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Layup,125.00 USD,$125.00,965.0,dscial421,trubluciv,
8903,13 hours ago,2020-21 Andrew Wiggins,Base Set,Golden State Warriors,Layup,3.00 USD,$3.00,9185.0,Wagashi,Spawn,
8904,13 hours ago,2020-21 Alec Burks,Base Set,New York Knicks,Assist,3.00 USD,$3.00,11126.0,0x927167...926652,Sunrisepoultry,
8905,13 hours ago,2020-21 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,7.00 USD,$7.00,6251.0,Always_Hoops,Napoleon,
8906,13 hours ago,2020-21 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,7.00 USD,$7.00,5707.0,Refractorguy27,Napoleon,
8907,13 hours ago,2020-21 Isaiah Roby,Base Set,Oklahoma City Thunder,Dunk,5.00 USD,$5.00,6597.0,Zeent,0x59c981...ec7512,
8908,13 hours ago,2019-20 Fred VanVleet,Base Set,Toronto Raptors,Steal,37.00 USD,$37.00,2166.0,Pranked,Dreamshake,
8909,13 hours ago,2020-21 T.J. McConnell,Base Set,Indiana Pacers,Assist,2.00 USD,$2.00,6936.0,0x927167...926652,MizzleDub,
8910,13 hours ago,NBA Top Shot (SN# 2255828),,,,5.00 USD,$5.00,,Cwknight07,Oakalope,
8911,13 hours ago,2020-21 Demar DeRozan,Base Set,San Antonio Spurs,Dunk,3.00 USD,$3.00,6812.0,straw3930,0x6cf723...22003f,
8912,13 hours ago,2019-20 Tyus Jones,Base Set,Memphis Grizzlies,Assist,16.00 USD,$16.00,2795.0,0xa03743...cc37ee,0x80d6e1...677e05,
8913,13 hours ago,2020-21 Dennis Schröder,Base Set,Los Angeles Lakers,Layup,3.00 USD,$3.00,7576.0,JayCutlersBurner,sireltongeezy13,
8914,13 hours ago,2020-21 Andrew Wiggins,Base Set,Golden State Warriors,Layup,3.00 USD,$3.00,7258.0,Always_Hoops,JMoney321,
8915,13 hours ago,2020-21 Jarrett Culver,Base Set,Minnesota Timberwolves,Dunk,2.00 USD,$2.00,6724.0,YungTurks,0x23b8af...0edf39,
8916,13 hours ago,2020-21 Trae Young,Base Set,Atlanta Hawks,Assist,175.00 USD,$175.00,58.0,conscious_goji_berry3739,TCordell65,
8917,13 hours ago,NBA Top Shot (SN# 2223940),,,,10.00 USD,$10.00,,StoneColdBroke,0x59c981...ec7512,
8918,13 hours ago,2020-21 Joel Embiid,Base Set,Philadelphia 76ers,Jump Shot,11.00 USD,$11.00,3683.0,Pizzi,Samson683,
8919,13 hours ago,2020-21 Draymond Green,Base Set,Golden State Warriors,Assist,5.00 USD,$5.00,4912.0,blizz,0x59c981...ec7512,
8920,13 hours ago,2020-21 Ivica Zubac,Base Set,LA Clippers,Dunk,2.00 USD,$2.00,6926.0,0x927167...926652,Sellico,
8921,13 hours ago,2019-20 Spencer Dinwiddie,Base Set,Brooklyn Nets,Jump Shot,80.00 USD,$80.00,780.0,lindyholic,Jordan93,
8922,13 hours ago,2020-21 DeMarcus Cousins,Base Set,Houston Rockets,3 Pointer,3.00 USD,$3.00,5885.0,Regulated,sassy_tentacle,
8923,13 hours ago,2019-20 Cameron Payne,Base Set,Phoenix Suns,Steal,34.00 USD,$34.00,1437.0,Clodette1975,0x725512...a43a51,
8924,13 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,43.00 USD,$43.00,5334.0,stackpack,Zero_cooler,
8925,13 hours ago,NBA Top Shot (SN# 2335884),,,,15.00 USD,$15.00,,grey,0x950620...2adaa5,
8926,13 hours ago,2019-20 De'Andre Hunter,Base Set,Atlanta Hawks,Dunk,195.00 USD,$195.00,1098.0,Pranked,tcdyess,
8927,13 hours ago,2020-21 Tobias Harris,Cool Cats,Philadelphia 76ers,Dunk,245.00 USD,$245.00,875.0,Vintagemensgoods,JohnnyUtah,
8928,13 hours ago,2020-21 Kendrick Nunn,Base Set,Miami Heat,Dunk,3.00 USD,$3.00,2213.0,Gbenz,grounded_common_frog8576,
8929,13 hours ago,2020-21 Domantas Sabonis,Base Set,Indiana Pacers,Dunk,4.00 USD,$4.00,10334.0,0x4ea595...0c414c,0x59c981...ec7512,
8930,13 hours ago,2020-21 Spencer Dinwiddie,Base Set,Brooklyn Nets,Layup,12.00 USD,$12.00,456.0,mrhsport3,truewu,
8931,13 hours ago,2020-21 Dennis Schröder,Base Set,Los Angeles Lakers,Layup,3.00 USD,$3.00,11356.0,FriezaDunkz,0xb5b59b...6ea4ae,
8932,13 hours ago,2020-21 Miles Bridges,Base Set,Charlotte Hornets,Dunk,4.00 USD,$4.00,2056.0,kbarnhill,ke21,
8933,13 hours ago,2020-21 Malik Beasley,Base Set,Minnesota Timberwolves,Dunk,5.00 USD,$5.00,3352.0,TheGlove,Fox,
8934,13 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,43.00 USD,$43.00,3222.0,KingLog,bmac69,
8935,13 hours ago,2020-21 Malcolm Brogdon,Base Set,Indiana Pacers,Assist,3.00 USD,$3.00,7015.0,MrScizarino,0x59c981...ec7512,
8936,13 hours ago,NBA Top Shot (SN# 2207701),,,,51.00 USD,$51.00,,KohlTrain,0xc82634...27194a,
8937,13 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,43.00 USD,$43.00,4799.0,marsher03,bmac69,
8938,13 hours ago,2020-21 Stanley Johnson,Base Set,Toronto Raptors,Dunk,2.00 USD,$2.00,7236.0,toast,0xa03743...cc37ee,
8939,13 hours ago,2019-20 Damian Lillard,Base Set,Portland Trail Blazers,Dunk,279.00 USD,$279.00,632.0,Pranked,Zacsby,
8940,13 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Layup,175.00 USD,$175.00,641.0,k4bong,Getdemchecks,
8941,13 hours ago,2020-21 Devin Vassell,Base Set,San Antonio Spurs,3 Pointer,59.00 USD,$59.00,1023.0,Pizzi,Tr3y,
8942,13 hours ago,2020-21 T.J. McConnell,Base Set,Indiana Pacers,Assist,3.00 USD,$3.00,2416.0,BraedenG,0x59c981...ec7512,
8943,13 hours ago,2019-20 Jaylen Brown,Base Set,Boston Celtics,Steal,169.00 USD,$169.00,360.0,0x63ec37...23bf99,Fitz623,
8944,13 hours ago,2019-20 Evan Fournier,Base Set,Orlando Magic,3 Pointer,41.00 USD,$41.00,2051.0,Ares,ShaqFu1984,
8945,13 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,42.00 USD,$42.00,4505.0,dan_pea14,bmac69,
8946,13 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,42.00 USD,$42.00,6178.0,dpd2k10,bmac69,
8947,13 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,42.00 USD,$42.00,7013.0,MediumBallerBrand,bmac69,
8948,13 hours ago,2019-20 Markieff Morris,Base Set,Los Angeles Lakers,3 Pointer,42.00 USD,$42.00,1801.0,jht1213,marsu,
8949,13 hours ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,3.00 USD,$3.00,2664.0,Balsbc121215,0x59c981...ec7512,
8950,13 hours ago,2020-21 Domantas Sabonis,Base Set,Indiana Pacers,Dunk,4.00 USD,$4.00,10334.0,0x4ea595...0c414c,0x59c981...ec7512,
8951,13 hours ago,2020-21 Spencer Dinwiddie,Base Set,Brooklyn Nets,Layup,12.00 USD,$12.00,456.0,mrhsport3,truewu,
8952,13 hours ago,2020-21 Dennis Schröder,Base Set,Los Angeles Lakers,Layup,3.00 USD,$3.00,11356.0,FriezaDunkz,0xb5b59b...6ea4ae,
8953,13 hours ago,2020-21 Miles Bridges,Base Set,Charlotte Hornets,Dunk,4.00 USD,$4.00,2056.0,kbarnhill,ke21,
8954,13 hours ago,2020-21 Malik Beasley,Base Set,Minnesota Timberwolves,Dunk,5.00 USD,$5.00,3352.0,TheGlove,Fox,
8955,13 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,43.00 USD,$43.00,3222.0,KingLog,bmac69,
8956,13 hours ago,2020-21 Malcolm Brogdon,Base Set,Indiana Pacers,Assist,3.00 USD,$3.00,7015.0,MrScizarino,0x59c981...ec7512,
8957,13 hours ago,NBA Top Shot (SN# 2207701),,,,51.00 USD,$51.00,,KohlTrain,0xc82634...27194a,
8958,13 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,43.00 USD,$43.00,4799.0,marsher03,bmac69,
8959,13 hours ago,2020-21 Stanley Johnson,Base Set,Toronto Raptors,Dunk,2.00 USD,$2.00,7236.0,toast,0xa03743...cc37ee,
8960,13 hours ago,2019-20 Damian Lillard,Base Set,Portland Trail Blazers,Dunk,279.00 USD,$279.00,632.0,Pranked,Zacsby,
8961,13 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Layup,175.00 USD,$175.00,641.0,k4bong,Getdemchecks,
8962,13 hours ago,2020-21 Devin Vassell,Base Set,San Antonio Spurs,3 Pointer,59.00 USD,$59.00,1023.0,Pizzi,Tr3y,
8963,13 hours ago,2020-21 T.J. McConnell,Base Set,Indiana Pacers,Assist,3.00 USD,$3.00,2416.0,BraedenG,0x59c981...ec7512,
8964,13 hours ago,2019-20 Jaylen Brown,Base Set,Boston Celtics,Steal,169.00 USD,$169.00,360.0,0x63ec37...23bf99,Fitz623,
8965,13 hours ago,2019-20 Evan Fournier,Base Set,Orlando Magic,3 Pointer,41.00 USD,$41.00,2051.0,Ares,ShaqFu1984,
8966,13 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,42.00 USD,$42.00,4505.0,dan_pea14,bmac69,
8967,13 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,42.00 USD,$42.00,6178.0,dpd2k10,bmac69,
8968,13 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,42.00 USD,$42.00,7013.0,MediumBallerBrand,bmac69,
8969,13 hours ago,2019-20 Markieff Morris,Base Set,Los Angeles Lakers,3 Pointer,42.00 USD,$42.00,1801.0,jht1213,marsu,
8970,13 hours ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,3.00 USD,$3.00,2664.0,Balsbc121215,0x59c981...ec7512,
8971,13 hours ago,2020-21 Ish Smith,Base Set,Washington Wizards,Assist,2.00 USD,$2.00,2804.0,0x927167...926652,Sexbobombtastic,
8972,13 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Layup,80.00 USD,$80.00,5081.0,Khaos337,RonnyRich,
8973,13 hours ago,2020-21 Dennis Schröder,Base Set,Los Angeles Lakers,Layup,3.00 USD,$3.00,7738.0,JayCutlersBurner,0x59c981...ec7512,
8974,13 hours ago,2020-21 Cam Reddish,Base Set,Atlanta Hawks,Assist,4.00 USD,$4.00,4667.0,gmmoney19,The_Eraser,
8975,13 hours ago,2020-21 DeMarcus Cousins,Base Set,Houston Rockets,3 Pointer,3.00 USD,$3.00,5309.0,Luluviv,trubluciv,
8976,13 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,17.00 USD,$17.00,3766.0,pinball,storm510,
8977,13 hours ago,2020-21 Deandre Ayton,Base Set,Phoenix Suns,Dunk,7.00 USD,$7.00,9939.0,naapstermaan,TheMeadows2019,
8978,13 hours ago,2020-21 Luka Dončić,Base Set,Dallas Mavericks,Assist,72.00 USD,$72.00,3733.0,Pizzi,grounded_common_frog8576,
8979,13 hours ago,2020-21 RJ Barrett,Base Set,New York Knicks,Dunk,10.00 USD,$10.00,4400.0,baytosd,cross_em_up,
8980,13 hours ago,2020-21 Stanley Johnson,Base Set,Toronto Raptors,Dunk,4.00 USD,$4.00,2801.0,PeteT3,gcchaps,
8981,13 hours ago,NBA Top Shot (SN# 1821089),,,,4.00 USD,$4.00,,StoneColdBroke,MoonMan,
8982,13 hours ago,2020-21 Zach LaVine,Base Set,Chicago Bulls,3 Pointer,5.00 USD,$5.00,6440.0,dcarrbaby,Always_Hoops,
8983,13 hours ago,2020-21 Malik Beasley,Base Set,Minnesota Timberwolves,Dunk,6.00 USD,$6.00,2210.0,straw3930,storm510,
8984,13 hours ago,2019-20 Russell Westbrook,Base Set,Houston Rockets,Dunk,76.00 USD,$76.00,2712.0,Pranked,Nateandhisdad,
8985,13 hours ago,2019-20 Justin Holiday,Base Set,Indiana Pacers,Layup,18.00 USD,$18.00,2158.0,tullymack,0x59c981...ec7512,
8986,13 hours ago,2020-21 Dennis Schröder,Base Set,Los Angeles Lakers,Layup,3.00 USD,$3.00,10951.0,sparkling_sweet_potato4108,0x48e630...65db6a,
8987,13 hours ago,2019-20 LaMarcus Aldridge,Base Set,San Antonio Spurs,Jump Shot,22.00 USD,$22.00,3790.0,0xec62de...ddedeb,0xf30047...99e5e0,
8988,13 hours ago,NBA Top Shot (SN# 1820457),,,,4.00 USD,$4.00,,StoneColdBroke,MoonMan,
8989,13 hours ago,2020-21 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,6.00 USD,$6.00,2065.0,pinball,KCMOBUCKEYE,
8990,13 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,42.00 USD,$42.00,2784.0,Pizzi,bmac69,
8991,13 hours ago,NBA Top Shot (SN# 2183029),,,,7.00 USD,$7.00,,shimmering_papaya2853,sayitaintso82,
8992,13 hours ago,2020-21 Joel Embiid,Base Set,Philadelphia 76ers,Jump Shot,10.00 USD,$10.00,10065.0,hidden,Samson683,
8993,13 hours ago,2020-21 Kendrick Nunn,Base Set,Miami Heat,Dunk,3.00 USD,$3.00,5416.0,deuce1nic,SpectrumOOC,
8994,13 hours ago,NBA Top Shot (SN# 1819253),,,,4.00 USD,$4.00,,Valsyth,MoonMan,
8995,13 hours ago,2020-21 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,7.00 USD,$7.00,5692.0,AGASS1Z,Napoleon,
8996,13 hours ago,2020-21 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,7.00 USD,$7.00,5506.0,jomius,Napoleon,
8997,13 hours ago,NBA Top Shot (SN# 2014946),,,,7.00 USD,$7.00,,LizarDom,The_Eraser,
8998,13 hours ago,2020-21 Devin Booker,Cool Cats,Phoenix Suns,3 Pointer,321.00 USD,$321.00,2960.0,Fitz623,Neuvy,
8999,13 hours ago,2020-21 Andre Drummond,Base Set,Cleveland Cavaliers,Dunk,3.00 USD,$3.00,5763.0,TKS,0x37140d...2ee31b,
9000,13 hours ago,2020-21 Andre Drummond,Base Set,Cleveland Cavaliers,Dunk,3.00 USD,$3.00,5763.0,TKS,0x37140d...2ee31b,
9001,13 hours ago,2020-21 Domantas Sabonis,Base Set,Indiana Pacers,Dunk,4.00 USD,$4.00,10020.0,Brownbeeg,Psilence,
9002,13 hours ago,2020-21 Christian Wood,Base Set,Houston Rockets,Dunk,4.00 USD,$4.00,10672.0,Always_Hoops,MoonMan,
9003,13 hours ago,2020-21 Dennis Schröder,Base Set,Los Angeles Lakers,Layup,2.00 USD,$2.00,10658.0,dcarrbaby,bboyeffex,
9004,13 hours ago,2020-21 John Collins,Cool Cats,Atlanta Hawks,Dunk,255.00 USD,$255.00,594.0,0xe6a630...e8be0d,List4More2Gthr,
9005,13 hours ago,2020-21 Trae Young,Base Set,Atlanta Hawks,Layup,14.00 USD,$14.00,5879.0,gucciIHOF,Samson683,
9006,13 hours ago,2020-21 James Wiseman,Base Set,Golden State Warriors,Dunk,285.00 USD,$285.00,3149.0,tcdyess,0xcfbb8b...fa2020,
9007,13 hours ago,2020-21 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,7.00 USD,$7.00,5403.0,verifiable_thorny_devil125,Napoleon,
9008,13 hours ago,2020-21 Dennis Schröder,Base Set,Los Angeles Lakers,Layup,3.00 USD,$3.00,5187.0,straw3930,mycole2510,
9009,13 hours ago,2020-21 Sam Merrill,Base Set,Milwaukee Bucks,3 Pointer,6.00 USD,$6.00,8011.0,TopShot_Talk,SpectrumOOC,
9010,13 hours ago,2020-21 Giannis Antetokounmpo,Base Set,Milwaukee Bucks,Assist,54.00 USD,$54.00,3666.0,ZGG,JoshAHoops,
9011,13 hours ago,NBA Top Shot (SN# 1988106),,,,4.00 USD,$4.00,,boiler25,MizzleDub,
9012,13 hours ago,2020-21 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,9.00 USD,$9.00,2305.0,BeerdadB,Napoleon,
9013,13 hours ago,2020-21 Jayson Tatum,Base Set,Boston Celtics,Jump Shot,20.00 USD,$20.00,7487.0,0x1513db...218bfd,Shasta_Manzyana,
9014,13 hours ago,NBA Top Shot (SN# 2314554),,,,3.00 USD,$3.00,,ScaryHours,Flow_Topshot,
9015,13 hours ago,2019-20 Kevin Porter Jr.,Base Set,Cleveland Cavaliers,Dunk,35.00 USD,$35.00,3736.0,Mahoney_jr,StashMulaBaby,
9016,13 hours ago,2020-21 Brandon Clarke,Base Set,Memphis Grizzlies,Layup,7.00 USD,$7.00,5872.0,Hamsterkrieger,skrt,
9017,13 hours ago,2019-20 Justin Holiday,Metallic Gold LE,Indiana Pacers,Layup,299.00 USD,$299.00,268.0,Str8heatwear,Cycletop,
9018,13 hours ago,2020-21 Marcus Smart,Base Set,Boston Celtics,Layup,3.00 USD,$3.00,4968.0,JeffOpensCards,0x37140d...2ee31b,
9019,13 hours ago,2020-21 Christian Wood,Base Set,Houston Rockets,Dunk,4.00 USD,$4.00,10403.0,turog_j,MoonMan,
9020,13 hours ago,2019-20 Dejounte Murray,Base Set,San Antonio Spurs,Layup,29.00 USD,$29.00,2723.0,PahtayTom,YungTurks,
9021,13 hours ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,2.00 USD,$2.00,5335.0,pinball,SpectrumOOC,
9022,13 hours ago,2019-20 Markieff Morris,Base Set,Los Angeles Lakers,3 Pointer,45.00 USD,$45.00,1445.0,TB12,edouble,
9023,13 hours ago,2020-21 Brandon Clarke,Base Set,Memphis Grizzlies,Layup,5.00 USD,$5.00,11590.0,forgotten_dingo4017,skrt,
9024,13 hours ago,NBA Top Shot (SN# 2337413),,,,14.00 USD,$14.00,,allyoucaneat,Flow_Topshot,
9025,13 hours ago,NBA Top Shot (SN# 2244214),,,,7.00 USD,$7.00,,0x2fc045...4c82b1,0x59c981...ec7512,
9026,13 hours ago,2020-21 Bradley Beal,Base Set,Washington Wizards,Handles,10.00 USD,$10.00,2335.0,Jakz101,Samson683,
9027,13 hours ago,2019-20 Nerlens Noel,Base Set,Oklahoma City Thunder,Dunk,19.00 USD,$19.00,1142.0,bmac69,SpectrumOOC,
9028,13 hours ago,2020-21 Fred VanVleet,Base Set,Toronto Raptors,3 Pointer,4.00 USD,$4.00,9262.0,unobvious_llama10,larp222,
9029,13 hours ago,2020-21 Domantas Sabonis,Base Set,Indiana Pacers,Dunk,4.00 USD,$4.00,9673.0,coolerheads29,Psilence,
9030,13 hours ago,2020-21 Brandon Clarke,Base Set,Memphis Grizzlies,Layup,5.00 USD,$5.00,11471.0,forgotten_dingo4017,skrt,
9031,13 hours ago,2019-20 Steph Curry,Base Set,Golden State Warriors,3 Pointer,369.00 USD,$369.00,1728.0,Pranked,DoncicKong,
9032,13 hours ago,2020-21 Patrick Williams,Base Set,Chicago Bulls,Layup,95.00 USD,$95.00,1204.0,pingu,ksiedes,
9033,13 hours ago,2019-20 Lou Williams,Base Set,Los Angeles Clippers,Handles,30.00 USD,$30.00,2848.0,Upside,altBAE,
9034,13 hours ago,2019-20 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,134.00 USD,$134.00,2256.0,Pranked,customized_username1234,
9035,13 hours ago,2020-21 John Collins,Cool Cats,Atlanta Hawks,Dunk,247.00 USD,$247.00,4113.0,Mi_Max,Jbull756,
9036,13 hours ago,2020-21 Nikola Vučević,Base Set,Orlando Magic,Layup,7.00 USD,$7.00,1474.0,trey,Always_Hoops,
9037,13 hours ago,2020-21 Donovan Mitchell,Base Set,Utah Jazz,Jump Shot,11.00 USD,$11.00,7763.0,JeffOpensCards,Shasta_Manzyana,
9038,13 hours ago,2019-20 OG Anunoby,First Round,Toronto Raptors,Dunk,860.00 USD,$860.00,30.0,skidrock,wiredgrl84,
9039,13 hours ago,NBA Top Shot (SN# 2181240),,,,7.00 USD,$7.00,,Rightmow,Flow_Topshot,
9040,13 hours ago,2019-20 JaVale McGee,Base Set,Los Angeles Lakers,Block,24.00 USD,$24.00,3293.0,top_shotta84,0x59c981...ec7512,
9041,13 hours ago,2019-20 Miles Bridges,Base Set,Charlotte Hornets,Dunk,25.00 USD,$25.00,3703.0,Gavin415,0xf7720b...ac1ac0,
9042,13 hours ago,2020-21 Rui Hachimura,Cool Cats,Washington Wizards,Assist,260.00 USD,$260.00,3087.0,0xfd994e...8a7d92,Vitaliipavlov,
9043,13 hours ago,2020-21 Dwayne Bacon,Base Set,Orlando Magic,Layup,8.00 USD,$8.00,1652.0,Snow,SpectrumOOC,
9044,13 hours ago,2020-21 Christian Wood,Base Set,Houston Rockets,Dunk,4.00 USD,$4.00,10330.0,JeffOpensCards,MoonMan,
9045,13 hours ago,2019-20 Fred VanVleet,Base Set,Toronto Raptors,Steal,38.00 USD,$38.00,2105.0,tullymack,Jordanpaperballin,
9046,13 hours ago,2020-21 Jerami Grant,Base Set,Detroit Pistons,Dunk,3.00 USD,$3.00,7241.0,velvety_peppers460,Always_Hoops,
9047,13 hours ago,NBA Top Shot (SN# 2166566),,,,7.00 USD,$7.00,,alicemudgarden,0x44f9f1...7e8a62,
9048,13 hours ago,2019-20 Patty Mills,Base Set,San Antonio Spurs,Steal,20.00 USD,$20.00,2567.0,Mahoney_jr,querulous_longan4216,
9049,13 hours ago,2020-21 Fred VanVleet,Base Set,Toronto Raptors,3 Pointer,5.00 USD,$5.00,3109.0,k4bong,XxJSxm_,
9050,13 hours ago,2020-21 Domantas Sabonis,Base Set,Indiana Pacers,Dunk,4.00 USD,$4.00,9673.0,coolerheads29,Psilence,
9051,13 hours ago,2020-21 Brandon Clarke,Base Set,Memphis Grizzlies,Layup,5.00 USD,$5.00,11471.0,forgotten_dingo4017,skrt,
9052,13 hours ago,2019-20 Steph Curry,Base Set,Golden State Warriors,3 Pointer,369.00 USD,$369.00,1728.0,Pranked,DoncicKong,
9053,13 hours ago,2020-21 Patrick Williams,Base Set,Chicago Bulls,Layup,95.00 USD,$95.00,1204.0,pingu,ksiedes,
9054,13 hours ago,2019-20 Lou Williams,Base Set,Los Angeles Clippers,Handles,30.00 USD,$30.00,2848.0,Upside,altBAE,
9055,13 hours ago,2019-20 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,134.00 USD,$134.00,2256.0,Pranked,customized_username1234,
9056,13 hours ago,2020-21 John Collins,Cool Cats,Atlanta Hawks,Dunk,247.00 USD,$247.00,4113.0,Mi_Max,Jbull756,
9057,13 hours ago,2020-21 Nikola Vučević,Base Set,Orlando Magic,Layup,7.00 USD,$7.00,1474.0,trey,Always_Hoops,
9058,13 hours ago,2020-21 Donovan Mitchell,Base Set,Utah Jazz,Jump Shot,11.00 USD,$11.00,7763.0,JeffOpensCards,Shasta_Manzyana,
9059,13 hours ago,2019-20 OG Anunoby,First Round,Toronto Raptors,Dunk,860.00 USD,$860.00,30.0,skidrock,wiredgrl84,
9060,13 hours ago,NBA Top Shot (SN# 2181240),,,,7.00 USD,$7.00,,Rightmow,Flow_Topshot,
9061,13 hours ago,2019-20 JaVale McGee,Base Set,Los Angeles Lakers,Block,24.00 USD,$24.00,3293.0,top_shotta84,0x59c981...ec7512,
9062,13 hours ago,2019-20 Miles Bridges,Base Set,Charlotte Hornets,Dunk,25.00 USD,$25.00,3703.0,Gavin415,0xf7720b...ac1ac0,
9063,13 hours ago,2020-21 Rui Hachimura,Cool Cats,Washington Wizards,Assist,260.00 USD,$260.00,3087.0,0xfd994e...8a7d92,Vitaliipavlov,
9064,13 hours ago,2020-21 Dwayne Bacon,Base Set,Orlando Magic,Layup,8.00 USD,$8.00,1652.0,Snow,SpectrumOOC,
9065,13 hours ago,2020-21 Christian Wood,Base Set,Houston Rockets,Dunk,4.00 USD,$4.00,10330.0,JeffOpensCards,MoonMan,
9066,13 hours ago,2019-20 Fred VanVleet,Base Set,Toronto Raptors,Steal,38.00 USD,$38.00,2105.0,tullymack,Jordanpaperballin,
9067,13 hours ago,2020-21 Jerami Grant,Base Set,Detroit Pistons,Dunk,3.00 USD,$3.00,7241.0,velvety_peppers460,Always_Hoops,
9068,13 hours ago,NBA Top Shot (SN# 2166566),,,,7.00 USD,$7.00,,alicemudgarden,0x44f9f1...7e8a62,
9069,13 hours ago,2019-20 Patty Mills,Base Set,San Antonio Spurs,Steal,20.00 USD,$20.00,2567.0,Mahoney_jr,querulous_longan4216,
9070,13 hours ago,2020-21 Fred VanVleet,Base Set,Toronto Raptors,3 Pointer,5.00 USD,$5.00,3109.0,k4bong,XxJSxm_,
9071,13 hours ago,2020-21 Christian Wood,Base Set,Houston Rockets,Dunk,4.00 USD,$4.00,10219.0,kevbob,MoonMan,
9072,13 hours ago,2020-21 Tyrese Haliburton,Base Set,Sacramento Kings,Jump Shot,240.00 USD,$240.00,3151.0,tjkb,Stokesy,
9073,13 hours ago,2020-21 Steph Curry,Base Set,Golden State Warriors,3 Pointer,90.00 USD,$90.00,3262.0,Pennyhardaway1,RonnyRich,
